Cluster,quantity,sales value,Price,COUPON_DISCOUNT,num_national,dh_coupon_redeemed,value of dh coupon
0,10,14.83,1.483,,5,0,0
0,64,94.92,1.483125,,22,0,0
0,6,8.9,1.483333333,,2,0,0
0,21,31.15,1.483333333,,8,0,0
0,15,22.25,1.483333333,,11,0,0
0,21,31.16,1.483809524,,11,0,0
0,23,34.13,1.483913043,,8,0,0
0,69,101.39,1.46942029,-1,47,0,0
0,28,41.55,1.483928571,,15,0,0
0,15,22.26,1.484,,9,0,0
0,5,7.42,1.484,,3,0,0
0,10,14.84,1.484,,2,0,0
0,12,17.81,1.484166667,,6,0,0
0,7,10.39,1.484285714,,3,0,0
0,25,36.61,1.4644,-0.5,11,0,0
0,11,16.33,1.484545455,,3,0,0
0,15,22.27,1.484666667,,11,0,0
0,35,51.97,1.484857143,,15,0,0
0,47,69.79,1.484893617,,14,0,0
0,2,2.97,1.485,,1,0,0
0,4,5.94,1.485,,4,0,0
0,4,5.94,1.485,,3,0,0
0,6,8.91,1.485,,4,0,0
0,6,8.91,1.485,,3,0,0
0,77,113.35,1.472077922,-1,53,0,0
0,68,100.99,1.485147059,,14,0,0
0,36,53.47,1.485277778,,19,0,0
0,11,16.34,1.485454545,,7,0,0
0,42,61.39,1.461666667,-1,17,0,0
0,59,87.42,1.481694915,-0.25,11,0,0
0,20,29.72,1.486,,9,0,0
0,5,7.43,1.486,,3,0,0
0,69,102.54,1.486086957,,50,0,0
0,18,26.75,1.486111111,,18,0,0
0,13,19.32,1.486153846,,6,0,0
0,64,95.12,1.48625,,53,0,0
0,16,23.78,1.48625,,4,0,0
0,8,11.89,1.48625,,4,0,0
0,19,28.24,1.486315789,,8,0,0
0,11,15.95,1.45,-0.4,3,0,0
0,32,47.57,1.4865625,,12,0,0
0,27,40.14,1.486666667,,6,0,0
0,3,4.46,1.486666667,,3,0,0
0,56,70.08,1.251428571,-13.2,42,0,0
0,25,37.18,1.4872,,14,0,0
0,16,23.25,1.453125,-0.55,13,0,0
0,4,5.95,1.4875,,2,0,0
0,8,11.9,1.4875,,7,0,0
0,25,37.19,1.4876,,14,0,0
0,76,113.06,1.487631579,,58,0,0
0,17,25.29,1.487647059,,12,0,0
0,9,13.39,1.487777778,,4,0,0
0,27,40.17,1.487777778,,15,0,0
0,14,20.83,1.487857143,,4,0,0
0,72,107.13,1.487916667,,56,0,0
0,24,35.71,1.487916667,,7,0,0
0,60,89.28,1.488,,42,0,0
0,5,7.44,1.488,,5,0,0
0,35,52.08,1.488,,19,0,0
0,71,105.3,1.483098592,-0.35,46,0,0
0,46,68.46,1.48826087,,9,0,0
0,56,83.35,1.488392857,,27,0,0
0,20,29.77,1.4885,,17,0,0
0,62,92.29,1.488548387,,32,0,0
0,56,83.36,1.488571429,,26,0,0
0,27,39.1,1.448148148,-1.1,4,0,0
0,32,47.65,1.4890625,,26,0,0
0,66,98.28,1.489090909,,51,0,0
0,33,49.14,1.489090909,,28,0,0
0,30,44.68,1.489333333,,7,0,0
0,16,23.83,1.489375,,14,0,0
0,16,23.83,1.489375,,14,0,0
0,28,41.71,1.489642857,,7,0,0
0,61,79.38,1.301311475,-11.49,42,0,0
0,7,10.43,1.49,,6,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,1,0,0
0,1,0.49,0.49,-1,1,0,0
0,4,5.96,1.49,,4,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,4,5.96,1.49,,4,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,11,16.39,1.49,,6,0,0
0,3,4.47,1.49,,3,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,3,4.47,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,1,0,0
0,2,2.98,1.49,,3,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,14,20.86,1.49,,9,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,5,7.45,1.49,,3,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,2,2.98,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,6,8.94,1.49,,3,0,0
0,2,2.98,1.49,,0,0,0
0,11,16.39,1.49,,11,0,0
0,2,2.98,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,2,2.98,1.49,,1,0,0
0,6,8.94,1.49,,5,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,4,5.96,1.49,,0,0,0
0,2,2.98,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,9,13.41,1.49,,8,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,6,8.94,1.49,,3,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,2,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,0,0,0
0,1,1.49,1.49,,1,0,0
0,1,1.49,1.49,,1,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,2,0,0
0,2,2.98,1.49,,1,0,0
0,3,4.47,1.49,,2,0,0
0,4,5.96,1.49,,1,0,0
0,2,2.98,1.49,,0,0,0
0,6,8.94,1.49,,4,0,0
0,6,8.94,1.49,,3,0,0
0,6,8.94,1.49,,6,0,0
0,2,2.98,1.49,,2,0,0
0,1,-9.91,-9.91,-11.4,6,0,0
0,4,5.96,1.49,,4,0,0
0,3,4.47,1.49,,3,0,0
0,29,43.22,1.490344828,,13,0,0
0,69,102.84,1.490434783,,34,0,0
0,18,26.83,1.490555556,,16,0,0
0,18,26.83,1.490555556,,15,0,0
0,20,29.82,1.491,,9,0,0
0,19,28.33,1.491052632,,5,0,0
0,25,36.28,1.4512,-1,13,0,0
0,58,85.61,1.476034483,-0.88,38,0,0
0,58,86.5,1.49137931,,34,0,0
0,7,10.44,1.491428571,,7,0,0
0,7,10.44,1.491428571,,7,0,0
0,13,19.39,1.491538462,,11,0,0
0,58,86.53,1.491896552,,44,0,0
0,5,7.46,1.492,,0,0,0
0,5,7.46,1.492,,2,0,0
0,19,28.35,1.492105263,,14,0,0
0,9,13.43,1.492222222,,9,0,0
0,70,104.46,1.492285714,,29,0,0
0,37,54.72,1.478918919,-0.5,12,0,0
0,4,5.97,1.4925,,4,0,0
0,4,5.97,1.4925,,3,0,0
0,20,29.85,1.4925,,15,0,0
0,4,5.97,1.4925,,4,0,0
0,35,52.24,1.492571429,,12,0,0
0,40,59.71,1.49275,,9,0,0
0,50,72.14,1.4428,-2.5,14,0,0
0,17,25.38,1.492941176,,12,0,0
0,20,29.86,1.493,,19,0,0
0,58,86.6,1.493103448,,49,0,0
0,16,23.89,1.493125,,11,0,0
0,9,13.44,1.493333333,,5,0,0
0,3,4.48,1.493333333,,1,0,0
0,24,35.84,1.493333333,,7,0,0
0,12,16.87,1.405833333,-1.05,6,0,0
0,15,22.4,1.493333333,,1,0,0
0,3,4.48,1.493333333,,1,0,0
0,3,4.48,1.493333333,,1,0,0
0,3,4.48,1.493333333,,2,0,0
0,3,4.48,1.493333333,,3,0,0
0,3,4.48,1.493333333,,3,0,0
0,3,4.48,1.493333333,,3,0,0
0,23,32.3,1.404347826,-1.55,9,1,-0.5
0,49,73.19,1.493673469,,9,0,0
0,19,28.38,1.493684211,,14,0,0
0,16,23.9,1.49375,,10,0,0
0,28,41.28,1.474285714,-0.55,16,0,0
0,15,22.41,1.494,,11,0,0
0,5,7.47,1.494,,3,0,0
0,59,86.15,1.460169492,-2,35,0,0
0,34,50.8,1.494117647,,27,0,0
0,19,26.04,1.370526316,-2.35,9,0,0
0,54,79.69,1.475740741,-1,27,0,0
0,32,47.28,1.4775,-0.55,14,0,0
0,43,63.58,1.478604651,-0.7,22,0,0
0,65,94.38,1.452,-2.79,36,0,0
0,2,2.99,1.495,,1,0,0
0,4,5.98,1.495,,1,0,0
0,2,2.99,1.495,,2,0,0
0,2,2.99,1.495,,1,0,0
0,4,5.98,1.495,,3,0,0
0,2,2.99,1.495,,0,0,0
0,2,2.99,1.495,,1,0,0
0,2,2.99,1.495,,0,0,0
0,2,2.99,1.495,,0,0,0
0,2,2.99,1.495,,1,0,0
0,2,2.99,1.495,,1,0,0
0,2,2.99,1.495,,2,0,0
0,2,2.99,1.495,,0,0,0
0,2,2.99,1.495,,2,0,0
0,2,2.99,1.495,,2,0,0
0,2,2.99,1.495,,2,0,0
0,2,2.99,1.495,,1,0,0
0,4,5.98,1.495,,4,0,0
0,2,2.99,1.495,,1,0,0
0,2,2.99,1.495,,1,0,0
0,2,2.99,1.495,,0,0,0
0,4,5.98,1.495,,2,0,0
0,2,2.99,1.495,,2,0,0
0,2,2.99,1.495,,2,0,0
0,4,5.98,1.495,,1,0,0
0,2,2.99,1.495,,2,0,0
0,60,88.71,1.4785,-1,26,0,0
0,40,59.42,1.4855,-0.4,7,0,0
0,60,89.73,1.4955,,29,0,0
0,54,80.76,1.495555556,,30,0,0
0,45,64.2,1.426666667,-3.1,13,0,0
0,25,37.39,1.4956,,11,0,0
0,21,31.41,1.495714286,,7,0,0
0,7,9.72,1.388571429,-0.75,5,0,0
0,12,17.95,1.495833333,,12,0,0
0,20,29.92,1.496,,9,0,0
0,5,6.93,1.386,-0.55,3,0,0
0,29,43.39,1.496206897,,13,0,0
0,22,32.92,1.496363636,,3,0,0
0,9,13.47,1.496666667,,7,0,0
0,6,8.98,1.496666667,,3,0,0
0,3,4.49,1.496666667,,3,0,0
0,6,8.98,1.496666667,,3,0,0
0,15,22.45,1.496666667,,10,0,0
0,16,23.95,1.496875,,5,0,0
0,17,25.45,1.497058824,,5,0,0
0,31,46.41,1.497096774,,2,0,0
0,7,10.48,1.497142857,,3,0,0
0,70,103.81,1.483,-1,24,0,0
0,4,5.99,1.4975,,4,0,0
0,4,5.99,1.4975,,2,0,0
0,4,5.99,1.4975,,1,0,0
0,4,5.99,1.4975,,4,0,0
0,4,5.99,1.4975,,4,0,0
0,4,5.99,1.4975,,0,0,0
0,4,5.99,1.4975,,0,0,0
0,41,60.65,1.479268293,-0.75,28,0,0
0,9,13.48,1.497777778,,6,0,0
0,9,13.48,1.497777778,,3,0,0
0,34,50.93,1.497941176,,10,0,0
0,5,7.49,1.498,,4,0,0
0,5,7.49,1.498,,1,0,0
0,5,7.49,1.498,,2,0,0
0,16,23.97,1.498125,,3,0,0
0,22,32.96,1.498181818,,3,0,0
0,6,8.99,1.498333333,,5,0,0
0,13,17.28,1.329230769,-2.2,10,0,0
0,20,28.97,1.4485,-1,15,0,0
0,30,44.96,1.498666667,,13,0,0
0,15,22.48,1.498666667,,13,0,0
0,63,94.42,1.498730159,,22,0,0
0,9,13.49,1.498888889,,3,0,0
0,56,82.04,1.465,-1.9,30,0,0
0,19,28.48,1.498947368,,5,0,0
0,77,115.42,1.498961039,,29,0,0
0,34,50.97,1.499117647,,19,0,0
0,18,26.99,1.499444444,,7,0,0
0,43,64.49,1.499767442,,18,0,0
0,22,33,1.5,,17,0,0
0,36,54,1.5,,33,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,3,4.5,1.5,,3,0,0
0,4,6,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,0,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,1,0,0
0,6,9,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,3,4.5,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,2,0,0
0,6,9,1.5,,6,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,6,9,1.5,,3,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,4,6,1.5,,0,0,0
0,1,1.5,1.5,,0,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,28,42,1.5,,14,0,0
0,1,1.5,1.5,,0,0,0
0,2,3,1.5,,1,0,0
0,4,6,1.5,,3,0,0
0,1,1.5,1.5,,0,0,0
0,3,4.5,1.5,,3,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,0,0,0
0,2,3,1.5,,1,0,0
0,4,6,1.5,,2,0,0
0,4,6,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,4,6,1.5,,2,0,0
0,4,6,1.5,,3,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,0,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,5,7.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,0,0,0
0,4,6,1.5,,4,0,0
0,2,3,1.5,,1,0,0
0,8,12,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,4,6,1.5,,4,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,4,6,1.5,,1,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,0,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,3,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,0,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,0,0,0
0,4,5,1.25,-1,2,0,0
0,2,3,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,2,0,0
0,6,9,1.5,,5,0,0
0,4,6,1.5,,2,0,0
0,3,4.5,1.5,,3,0,0
0,2,3,1.5,,0,0,0
0,2,3,1.5,,1,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,12,15,1.25,-3,11,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,0,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,2,0,0
0,2,3,1.5,,0,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,3,4.5,1.5,,3,0,0
0,2,3,1.5,,0,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,0,0,0
0,6,8.5,1.416666667,-0.5,4,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,15,22.5,1.5,,3,0,0
0,2,3,1.5,,2,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,4,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,2,0,0
0,1,1.5,1.5,,0,0,0
0,2,3,1.5,,2,0,0
0,3,4.5,1.5,,3,0,0
0,1,1.5,1.5,,1,0,0
0,4,6,1.5,,3,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,2,3,1.5,,1,0,0
0,3,4.5,1.5,,0,0,0
0,1,1.5,1.5,,1,0,0
0,1,1.5,1.5,,1,0,0
0,36,54,1.5,,30,0,0
0,21,31.51,1.50047619,,8,0,0
0,77,115.56,1.500779221,,33,0,0
0,24,36.02,1.500833333,,10,0,0
0,18,27.02,1.501111111,,11,0,0
0,17,25.52,1.501176471,,7,0,0
0,8,12.01,1.50125,,2,0,0
0,54,76.72,1.420740741,-3.05,15,1,-1.3
0,65,97.59,1.501384615,,20,0,0
0,7,10.51,1.501428571,,1,0,0
0,27,40.54,1.501481481,,26,0,0
0,20,23.33,1.1665,-3.25,8,3,-1.15
0,37,55.56,1.501621622,,34,0,0
0,45,67.58,1.501777778,,13,0,0
0,10,15.02,1.502,,3,0,0
0,14,21.03,1.502142857,,3,0,0
0,32,46.32,1.4475,-1.75,20,0,0
0,34,51.08,1.502352941,,18,0,0
0,8,12.02,1.5025,,2,0,0
0,4,6.01,1.5025,,4,0,0
0,8,12.02,1.5025,,8,0,0
0,12,18.03,1.5025,,5,0,0
0,4,6.01,1.5025,,4,0,0
0,22,33.06,1.502727273,,12,0,0
0,39,58.61,1.502820513,,26,0,0
0,19,28.56,1.503157895,,7,0,0
0,22,33.07,1.503181818,,11,0,0
0,25,37.58,1.5032,,19,0,0
0,3,4.51,1.503333333,,1,0,0
0,6,9.02,1.503333333,,4,0,0
0,21,31.57,1.503333333,,16,0,0
0,17,25.57,1.504117647,,7,0,0
0,7,10.53,1.504285714,,5,0,0
0,7,10.53,1.504285714,,6,0,0
0,25,37.61,1.5044,,18,0,0
0,43,64.69,1.504418605,,34,0,0
0,9,11.54,1.282222222,-2,6,0,0
0,9,13.54,1.504444444,,8,0,0
0,9,13.54,1.504444444,,5,0,0
0,31,27.59,0.89,-19.05,28,0,0
0,62,93.29,1.504677419,,44,0,0
0,73,109.85,1.504794521,,38,0,0
0,48,72.24,1.505,,21,0,0
0,6,9.03,1.505,,4,0,0
0,40,60.2,1.505,,27,0,0
0,10,15.05,1.505,,1,0,0
0,4,6.02,1.505,,3,0,0
0,71,103.21,1.453661972,-3.65,47,0,0
0,42,63.22,1.505238095,,9,0,0
0,36,54.19,1.505277778,,9,0,0
0,53,79.78,1.505283019,,36,0,0
0,49,69.76,1.423673469,-4,12,0,0
0,13,19.57,1.505384615,,10,0,0
0,11,16.56,1.505454545,,5,0,0
0,40,60.22,1.5055,,15,0,0
0,74,111.41,1.505540541,,30,0,0
0,9,13.55,1.505555556,,4,0,0
0,69,103.89,1.505652174,,33,0,0
0,19,28.61,1.505789474,,14,0,0
0,62,93.36,1.505806452,,54,0,0
0,61,91.86,1.505901639,,41,0,0
0,42,63.25,1.505952381,,40,0,0
0,5,7.53,1.506,,1,0,0
0,5,6.98,1.396,-0.55,3,0,0
0,10,15.06,1.506,,8,0,0
0,35,52.71,1.506,,32,0,0
0,39,58.74,1.506153846,,33,0,0
0,8,12.05,1.50625,,6,0,0
0,75,112.97,1.506266667,,56,0,0
0,43,64.12,1.491162791,-0.65,32,0,0
0,20,30.13,1.5065,,11,0,0
0,63,94.92,1.506666667,,39,0,0
0,56,84.38,1.506785714,,25,0,0
0,25,37.67,1.5068,,6,0,0
0,22,33.15,1.506818182,,15,0,0
0,16,24.11,1.506875,,11,0,0
0,10,15.07,1.507,,7,0,0
0,14,21.1,1.507142857,,10,0,0
0,77,116.06,1.507272727,,36,0,0
0,4,6.03,1.5075,,0,0,0
0,28,42.21,1.5075,,12,0,0
0,12,18.09,1.5075,,8,0,0
0,69,104.02,1.507536232,,50,0,0
0,21,31.66,1.507619048,,0,0,0
0,69,104.03,1.507681159,,45,0,0
0,13,19.6,1.507692308,,11,0,0
0,23,33.68,1.464347826,-1,15,0,0
0,54,81.44,1.508148148,,6,0,0
0,35,52.29,1.494,-0.5,11,0,0
0,41,61.29,1.494878049,-0.55,21,0,0
0,6,9.05,1.508333333,,2,0,0
0,12,17.55,1.4625,-0.55,7,0,0
0,13,19.61,1.508461538,,6,0,0
0,48,72.41,1.508541667,,24,0,0
0,28,42.24,1.508571429,,13,0,0
0,29,43.75,1.50862069,,16,0,0
0,22,32.19,1.463181818,-1,19,0,0
0,15,22.63,1.508666667,,10,0,0
0,16,24.14,1.50875,,7,0,0
0,16,24.14,1.50875,,9,0,0
0,8,12.07,1.50875,,5,0,0
0,27,40.74,1.508888889,,9,0,0
0,58,87.52,1.508965517,,24,0,0
0,22,33.2,1.509090909,,6,0,0
0,42,63.39,1.509285714,,15,0,0
0,56,82.12,1.466428571,-2.4,17,0,0
0,36,54.34,1.509444444,,33,0,0
0,60,90.58,1.509666667,,41,0,0
0,31,46.8,1.509677419,,25,0,0
0,40,59.89,1.49725,-0.5,29,0,0
0,62,92.06,1.48483871,-1.55,43,0,0
0,19,28.69,1.51,,5,0,0
0,6,9.06,1.51,,4,0,0
0,35,52.35,1.495714286,-0.5,19,0,0
0,16,24.16,1.51,,9,0,0
0,17,25.67,1.51,,8,0,0
0,7,10.57,1.51,,5,0,0
0,11,16.61,1.51,,7,0,0
0,8,12.08,1.51,,8,0,0
0,3,4.53,1.51,,0,0,0
0,18,27.18,1.51,,14,0,0
0,1,1.51,1.51,,1,0,0
0,1,1.51,1.51,,1,0,0
0,66,99.66,1.51,,13,0,0
0,3,4.53,1.51,,3,0,0
0,37,55.87,1.51,,17,0,0
0,9,13.59,1.51,,5,0,0
0,66,99.67,1.510151515,,37,0,0
0,23,34.34,1.493043478,-0.4,8,0,0
0,49,72.02,1.469795918,-2,25,0,0
0,16,24.17,1.510625,,9,0,0
0,27,40.79,1.510740741,,21,0,0
0,13,19.64,1.510769231,,1,0,0
0,36,54.39,1.510833333,,2,0,0
0,30,45.33,1.511,,18,0,0
0,43,64.98,1.511162791,,35,0,0
0,33,49.87,1.511212121,,26,0,0
0,8,8.84,1.105,-3.25,4,0,0
0,30,42.19,1.406333333,-3.15,18,0,0
0,7,10.58,1.511428571,,4,0,0
0,6,9.07,1.511666667,,4,0,0
0,74,111.87,1.511756757,,35,0,0
0,69,104.32,1.511884058,,40,0,0
0,53,78.63,1.483584906,-1.5,37,0,0
0,19,28.73,1.512105263,,10,0,0
0,42,62.96,1.499047619,-0.55,26,0,0
0,18,27.22,1.512222222,,5,0,0
0,18,27.22,1.512222222,,9,0,0
0,56,84.69,1.512321429,,44,0,0
0,8,12.1,1.5125,,1,0,0
0,4,6.05,1.5125,,4,0,0
0,4,6.05,1.5125,,4,0,0
0,7,10.59,1.512857143,,4,0,0
0,25,37.28,1.4912,-0.55,12,0,0
0,59,89.28,1.513220339,,31,0,0
0,6,9.08,1.513333333,,1,0,0
0,11,16.65,1.513636364,,8,0,0
0,57,86.28,1.513684211,,11,0,0
0,19,28.76,1.513684211,,13,0,0
0,42,62.58,1.49,-1,12,0,0
0,20,30.28,1.514,,14,0,0
0,5,7.57,1.514,,0,0,0
0,27,40.88,1.514074074,,13,0,0
0,22,33.32,1.514545455,,10,0,0
0,33,42.64,1.292121212,-4.4,12,2,-1.47
0,24,35.85,1.49375,-0.5,11,0,0
0,26,39.38,1.514615385,,10,0,0
0,52,78.76,1.514615385,,34,0,0
0,36,54.53,1.514722222,,2,0,0
0,4,6.06,1.515,,0,0,0
0,8,12.12,1.515,,2,0,0
0,6,9.09,1.515,,2,0,0
0,4,6.06,1.515,,4,0,0
0,6,8.54,1.423333333,-0.55,4,0,0
0,6,9.09,1.515,,5,0,0
0,34,50.51,1.485588235,-1,17,1,0
0,4,6.06,1.515,,0,0,0
0,30,45.45,1.515,,19,0,0
0,2,3.03,1.515,,2,0,0
0,4,6.06,1.515,,2,0,0
0,51,77.27,1.515098039,,15,0,0
0,50,75.76,1.5152,,29,0,0
0,46,65.86,1.43173913,-1.1,26,2,-1.37
0,40,60.61,1.51525,,21,0,0
0,13,18.9,1.453846154,-0.8,5,0,0
0,9,13.64,1.515555556,,7,0,0
0,46,69.72,1.515652174,,19,0,0
0,14,21.22,1.515714286,,13,0,0
0,12,18.19,1.515833333,,7,0,0
0,22,33.35,1.515909091,,12,0,0
0,15,22.74,1.516,,9,0,0
0,74,112.19,1.516081081,,53,0,0
0,18,27.29,1.516111111,,16,0,0
0,8,12.13,1.51625,,0,0,0
0,16,24.26,1.51625,,10,0,0
0,16,24.26,1.51625,,8,0,0
0,32,48.52,1.51625,,19,0,0
0,75,112.73,1.503066667,-0.99,39,0,0
0,44,66.72,1.516363636,,25,0,0
0,64,95.96,1.499375,-1.1,48,0,0
0,6,9.1,1.516666667,,4,0,0
0,3,4.55,1.516666667,,1,0,0
