Cluster,quantity,sales value,Price,COUPON_DISCOUNT,num_national,dh_coupon_redeemed,value of dh coupon
2,66,142.32,2.156363636,,27,0,0
2,94,200.57,2.133723404,-2.15,18,0,0
2,60,129.42,2.157,,47,0,0
2,67,144.52,2.157014925,,41,0,0
2,104,224.33,2.157019231,,83,0,0
2,162,346.71,2.140185185,-0.75,44,1,-1.98
2,136,289.46,2.128382353,-0.35,68,2,-1.79
2,72,152.15,2.113194444,,40,1,-3.19
2,93,195.06,2.097419355,-5.3,74,1,-0.3
2,76,163.5,2.151315789,-0.5,57,0,0
2,156,323.6,2.074358974,-6.8,56,3,-2.1
2,183,394.99,2.158415301,,150,0,0
2,72,155.52,2.16,,56,0,0
2,109,235.51,2.160642202,,80,7,0
2,75,162.07,2.160933333,,32,0,0
2,95,204.54,2.153052632,-0.75,70,0,0
2,99,213.95,2.161111111,,67,0,0
2,85,183.72,2.161411765,,38,0,0
2,59,127.54,2.161694915,,40,0,0
2,105,227.03,2.162190476,,58,0,0
2,87,188.16,2.162758621,,61,0,0
2,68,147.08,2.162941176,,34,0,0
2,64,138.44,2.163125,,55,0,0
2,83,179.55,2.163253012,,39,0,0
2,67,140.94,2.10358209,-4,33,0,0
2,96,204.85,2.133854167,-2.85,77,0,0
2,74,159.13,2.150405405,-1,41,0,0
2,66,141.34,2.141515152,-1.5,24,0,0
2,92,198.12,2.153478261,-1,58,0,0
2,63,135.86,2.156507937,-0.5,43,0,0
2,89,192.71,2.165280899,,27,0,0
2,125,268.17,2.14536,-2.5,42,0,0
2,67,144.82,2.161492537,-0.3,26,0,0
2,98,212.33,2.166632653,,60,0,0
2,110,238.39,2.167181818,,82,0,0
2,167,350.08,2.096287425,-11.99,81,0,0
2,177,375.51,2.121525424,-4.45,103,2,-1.9
2,110,238.55,2.168636364,,42,0,0
2,92,199.52,2.168695652,,50,0,0
2,96,207.71,2.163645833,-0.5,56,0,0
2,84,182.2,2.169047619,,47,0,0
2,131,284.19,2.169389313,,70,0,0
2,71,152.34,2.145633803,-1.7,26,0,0
2,89,192.57,2.163707865,-0.55,82,0,0
2,109,236.54,2.170091743,,76,0,0
2,178,379.83,2.133876404,-4,76,3,-0.83
2,80,173.11,2.163875,-0.6,46,0,0
2,78,168.4,2.158974359,-1,43,0,0
2,87,187.4,2.154022989,-1.55,71,0,0
2,162,348.44,2.150864198,-3.44,85,0,0
2,89,193.42,2.173258427,,55,0,0
2,88,191.26,2.173409091,,46,0,0
2,174,369.1,2.121264368,-9.09,72,0,0
2,64,139.11,2.17359375,,51,0,0
2,69,147.48,2.137391304,-2.5,42,0,0
2,103,223.93,2.17407767,,56,0,0
2,78,163.91,2.101410256,-5.69,58,0,0
2,92,200.1,2.175,,59,0,0
2,170,368.81,2.169470588,-1,118,0,0
2,169,367.73,2.17591716,,118,0,0
2,124,269.07,2.169919355,-0.75,64,0,0
2,96,208.91,2.176145833,,52,0,0
2,161,350.43,2.176583851,,161,0,0
2,153,333.02,2.176601307,,51,0,0
2,128,276.44,2.1596875,-1.4,66,1,-0.79
2,72,156.73,2.176805556,,48,0,0
2,62,134.98,2.177096774,,57,0,0
2,78,169.82,2.177179487,,59,0,0
2,90,194.97,2.166333333,-1,50,0,0
2,83,180.73,2.17746988,,20,0,0
2,123,267.84,2.177560976,,71,0,0
2,73,158.97,2.177671233,,69,0,0
2,134,291.81,2.177686567,,97,0,0
2,113,245.58,2.173274336,,75,1,-0.5
2,60,130.68,2.178,,47,0,0
2,168,365.49,2.175535714,,135,1,-0.49
2,108,232.78,2.15537037,-2.5,31,0,0
2,79,172.11,2.178607595,,43,0,0
2,67,145.97,2.178656716,,59,0,0
2,68,148.15,2.178676471,,53,0,0
2,155,336.8,2.172903226,-1,105,0,0
2,127,274.3,2.15984252,-2.5,51,0,0
2,177,385.82,2.179774011,,81,0,0
2,164,356.95,2.17652439,-0.55,81,0,0
2,189,388.34,2.054708995,-0.35,143,7,-3.33
2,93,201.26,2.164086022,-1.5,49,0,0
2,72,157,2.180555556,,31,0,0
2,122,266.22,2.182131148,,71,0,0
2,176,383.18,2.177159091,-1,127,0,0
2,143,311.29,2.176853147,-1,94,0,0
2,63,137.62,2.184444444,,39,0,0
2,166,362.65,2.184638554,,145,0,0
2,100,217.97,2.1797,-0.55,35,0,0
2,80,173.82,2.17275,-1,21,0,0
2,65,142.05,2.185384615,,50,0,0
2,78,170.47,2.185512821,,30,0,0
2,105,224.24,2.135619048,-1.55,97,1,-3.71
2,88,192.41,2.186477273,,55,0,0
2,68,148.69,2.186617647,,44,0,0
2,112,244.01,2.178660714,-1,94,0,0
2,59,127.09,2.154067797,-2,46,0,0
2,90,195.76,2.175111111,-1.16,58,0,0
2,106,231.95,2.188207547,,46,0,0
2,87,189.42,2.177241379,-1,42,0,0
2,160,348.57,2.1785625,-1.8,122,0,0
2,126,275.93,2.189920635,,80,0,0
2,75,164.27,2.190266667,,63,0,0
2,109,238.74,2.190275229,,56,0,0
2,103,225.61,2.19038835,,67,0,0
2,63,138,2.19047619,,42,0,0
2,59,129.29,2.191355932,,50,0,0
2,75,164.36,2.191466667,,38,0,0
2,91,195.14,2.144395604,-4.3,39,0,0
2,139,304.67,2.191870504,,108,0,0
2,111,240.4,2.165765766,-2.5,52,1,-0.4
2,79,173.21,2.192531646,,29,0,0
2,71,155.7,2.192957746,,38,0,0
2,107,234.68,2.193271028,,107,0,0
2,178,390.02,2.191123596,-0.4,83,0,0
2,85,186.46,2.193647059,,41,0,0
2,118,187.25,1.586864407,,77,9,-7.96
2,77,166.44,2.161558442,-2.5,25,0,0
2,93,194.21,2.08827957,-4.75,72,3,-1.7
2,146,316.96,2.170958904,-3.5,94,0,0
2,67,144.57,2.157761194,-2.5,22,0,0
2,75,164.64,2.1952,,21,0,0
2,79,173.48,2.195949367,,30,0,0
2,90,197.67,2.196333333,,66,0,0
2,62,136.19,2.196612903,,53,0,0
2,59,129.64,2.197288136,,37,0,0
2,131,287.88,2.197557252,,70,0,0
2,181,397.79,2.197734807,,115,0,0
2,139,305.49,2.197769784,,117,0,0
2,100,219.84,2.1984,,37,0,0
2,61,132.56,2.173114754,-1.55,50,0,0
2,114,246.76,2.164561404,-3.9,43,0,0
2,111,243.73,2.195765766,-0.35,56,0,0
2,60,131.96,2.199333333,,29,0,0
2,84,184.78,2.199761905,,35,0,0
2,121,266.18,2.199834711,,75,0,0
2,124,272.24,2.195483871,-0.55,80,0,0
2,164,360.79,2.199939024,,57,0,0
2,66,145.27,2.201060606,,43,0,0
2,216,383.88,1.777222222,-13.5,110,8,-9.76
2,96,211.34,2.201458333,,65,0,0
2,90,198.15,2.201666667,,39,0,0
2,70,154.12,2.201714286,,65,0,0
2,151,329.98,2.185298013,-2.5,93,0,0
2,158,347.95,2.20221519,,118,0,0
2,59,129.29,2.191355932,-0.7,34,0,0
2,58,127.8,2.203448276,,42,0,0
2,146,321.74,2.20369863,,78,0,0
2,82,180.72,2.203902439,,78,0,0
2,156,340.83,2.184807692,-1,107,2,-1
2,60,132.28,2.204666667,,59,0,0
2,90,198.45,2.205,,30,0,0
2,116,255.84,2.205517241,,36,0,0
2,103,226.68,2.200776699,-0.5,80,0,0
2,89,196.36,2.206292135,,72,0,0
2,132,289.02,2.189545455,-2.25,105,0,0
2,110,241.83,2.198454545,-0.9,93,0,0
2,111,244.94,2.206666667,,55,0,0
2,67,147.85,2.206716418,,56,0,0
2,87,190.49,2.18954023,-1.5,51,0,0
2,171,351.21,2.053859649,-1.55,95,5,-4.96
2,145,319.23,2.201586207,-1,109,0,0
2,87,192.15,2.20862069,,60,0,0
2,91,200.99,2.208681319,,39,0,0
2,116,256.22,2.208793103,,97,0,0
2,96,212.05,2.208854167,,78,0,0
2,183,404.31,2.209344262,,115,0,0
2,138,304.97,2.209927536,,64,0,0
2,72,159.12,2.21,,58,0,0
2,59,130.4,2.210169492,,43,0,0
2,118,260.86,2.210677966,,100,0,0
2,155,342.13,2.207290323,-0.55,81,0,0
2,116,256.53,2.211465517,,68,1,0
2,58,127.18,2.192758621,-1.1,39,0,0
2,97,214.55,2.21185567,,76,0,0
2,79,174.75,2.212025316,,44,0,0
2,163,359.93,2.208159509,-0.69,67,0,0
2,107,236.33,2.208691589,-0.4,81,0,0
2,67,148.25,2.212686567,,41,0,0
2,89,195.06,2.191685393,-1.9,49,0,0
2,64,140.86,2.2009375,-0.8,31,0,0
2,77,170.44,2.213506494,,48,0,0
2,156,345.36,2.213846154,,92,0,0
2,91,199.29,2.19,-2.2,36,0,0
2,186,401.85,2.160483871,-10,45,0,0
2,81,179.36,2.214320988,,61,0,0
2,59,130.65,2.21440678,,51,0,0
2,162,358.78,2.214691358,,121,0,0
2,141,312.32,2.215035461,,49,0,0
2,65,143.99,2.215230769,,40,0,0
2,81,167.13,2.063333333,-3,42,2,-4.66
2,79,175.04,2.215696203,,71,0,0
2,181,371.67,2.053425414,-11.15,112,4,-4.56
2,141,312.62,2.217163121,,74,0,0
2,87,192.91,2.217356322,,43,0,0
2,140,301.55,2.153928571,-6.5,100,2,-1.2
2,105,231.64,2.206095238,-1.2,49,0,0
2,114,247,2.166666667,-5.8,55,0,0
2,63,139.07,2.207460317,-0.65,30,0,0
2,76,168.56,2.217894737,,39,0,0
2,130,284.02,2.184769231,-1.35,76,1,-3
2,104,230.71,2.218365385,,104,0,0
2,125,277.33,2.21864,,63,0,0
2,145,321.71,2.218689655,,38,0,0
2,98,217.45,2.218877551,,73,0,0
2,112,248.53,2.219017857,,50,0,0
2,80,175.48,2.1935,-2.05,60,0,0
2,116,256.96,2.215172414,-0.5,84,0,0
2,67,148.21,2.212089552,-0.5,56,0,0
2,157,348.48,2.219617834,,95,0,0
2,76,168.7,2.219736842,,64,0,0
2,115,253.44,2.203826087,-1.85,65,0,0
2,69,150.68,2.183768116,-2.5,16,0,0
2,92,202.45,2.200543478,-1.8,54,0,0
2,67,146.73,2.19,-2.05,33,0,0
2,81,174.64,2.156049383,-5.25,44,0,0
2,126,279.9,2.221428571,,48,0,0
2,161,343.81,2.135465839,-4.75,76,4,-2.3
2,93,206.66,2.222150538,,73,0,0
2,158,351.1,2.222151899,,117,0,0
2,104,212.92,2.047307692,-14.7,86,1,-3.58
2,72,160.11,2.22375,,48,0,0
2,139,307.53,2.212446043,-1.6,103,0,0
2,71,157.94,2.224507042,,32,0,0
2,139,308.73,2.221079137,-0.55,68,0,0
2,74,164.66,2.225135135,,37,0,0
2,70,155.78,2.225428571,,33,0,0
2,100,222.2,2.222,-0.35,78,0,0
2,68,151.34,2.225588235,,55,0,0
2,86,176.57,2.053139535,-1.1,22,5,-2.75
2,119,260.38,2.188067227,-4.5,61,0,0
2,58,129.15,2.226724138,,40,0,0
2,117,260.53,2.226752137,,66,0,0
2,143,318.11,2.224545455,-0.55,125,0,0
2,108,228.02,2.111296296,-12.65,76,0,0
2,179,397.97,2.223296089,-0.95,145,0,0
2,138,307.58,2.22884058,,70,0,0
2,80,178.32,2.229,,77,0,0
2,115,256.37,2.229304348,,74,0,0
2,167,296.6,1.776047904,-12.3,94,8,-7.93
2,67,146.42,2.185373134,-2.99,44,0,0
2,85,189.56,2.230117647,,81,0,0
2,95,211.87,2.230210526,,54,0,0
2,90,200.77,2.230777778,,31,2,0
2,83,184.16,2.218795181,-1,23,0,0
2,131,289.45,2.209541985,-0.5,55,1,-2.35
2,146,324.84,2.224931507,-1,59,0,0
2,80,177.6,2.22,-1,35,0,0
2,107,238.92,2.232897196,,56,0,0
2,79,176.44,2.233417722,,35,0,0
2,57,127.31,2.233508772,,46,0,0
2,171,381.97,2.23374269,,115,0,0
2,100,223.38,2.2338,,47,0,0
2,109,239.52,2.197431193,-3.99,42,0,0
2,78,174.33,2.235,,57,0,0
2,91,202.14,2.221318681,-1.25,70,0,0
2,104,226.2,2.175,-6.25,56,0,0
2,83,185.59,2.236024096,,44,0,0
2,64,143.11,2.23609375,,45,0,0
2,120,268.38,2.2365,,61,0,0
2,83,180.15,2.170481928,-5.49,43,0,0
2,140,313.17,2.236928571,,105,0,0
2,88,196.9,2.2375,,35,0,0
2,109,241.4,2.214678899,-2.5,63,0,0
2,67,149.94,2.237910448,,27,0,0
2,78,174.57,2.238076923,,71,0,0
2,76,170.1,2.238157895,,57,0,0
2,73,163.39,2.238219178,,37,1,0
2,65,141.5,2.176923077,-4,48,0,0
2,69,154.49,2.238985507,,61,0,0
2,88,197.05,2.239204545,,66,0,0
2,92,206.05,2.239673913,,51,0,0
2,64,143.35,2.23984375,,32,0,0
2,85,190.39,2.239882353,,31,0,0
2,123,269.54,2.191382114,-6.05,40,0,0
2,107,237.03,2.215233645,-0.75,31,1,-2
2,66,147.57,2.235909091,-0.35,59,0,0
2,82,183.78,2.241219512,,80,0,0
2,84,188.27,2.241309524,,46,0,0
2,81,180.81,2.232222222,-0.75,41,0,0
2,91,204.1,2.242857143,,67,0,0
2,92,205.82,2.237173913,-0.55,68,0,0
2,113,253.53,2.243628319,,34,0,0
2,58,129.14,2.226551724,-1,28,0,0
2,68,152.6,2.244117647,,30,0,0
2,151,338.27,2.240198675,-0.6,70,0,0
2,153,340.74,2.227058824,-2.75,87,0,0
2,58,130.22,2.245172414,,37,0,0
2,73,163.54,2.240273973,-0.4,28,0,0
2,169,379.61,2.246213018,,113,0,0
2,77,172.99,2.246623377,,56,0,0
2,67,147.56,2.20238806,-3,51,0,0
2,89,198.04,2.225168539,-2,75,0,0
2,68,152.84,2.247647059,,19,0,0
2,70,157.35,2.247857143,,48,0,0
2,135,302.58,2.241333333,-0.9,71,0,0
2,61,137.15,2.248360656,,23,0,0
2,143,321.53,2.248461538,,62,0,0
2,78,175.38,2.248461538,,23,0,0
2,87,195.63,2.24862069,,25,0,0
2,100,224.9,2.249,,24,0,0
2,63,137.49,2.182380952,-4.2,16,0,0
2,59,132.7,2.249152542,,32,0,0
2,99,222.67,2.249191919,,64,0,0
2,140,313.53,2.2395,-1.5,79,0,0
2,91,201.84,2.218021978,-2,75,1,-1
2,59,132.87,2.252033898,,46,0,0
2,88,198.19,2.252159091,,57,0,0
2,75,168.93,2.2524,,50,0,0
2,59,132.95,2.253389831,,28,0,0
2,123,277.22,2.253821138,,92,0,0
2,126,280.02,2.222380952,-3.99,48,0,0
2,153,344.96,2.254640523,,113,0,0
2,81,181.17,2.236666667,-1.5,52,0,0
2,97,218.76,2.255257732,,49,0,0
2,61,137.62,2.256065574,,45,0,0
2,163,360.76,2.213251534,-7,103,0,0
2,66,148.93,2.256515152,,40,0,0
2,138,311.42,2.256666667,,18,0,0
2,102,230.19,2.256764706,,58,0,0
2,140,314.66,2.247571429,-1.3,92,0,0
2,171,382.38,2.236140351,-3.55,148,0,0
2,138,311.3,2.255797101,-0.2,74,0,0
2,103,232.5,2.257281553,,29,0,0
2,118,266.43,2.257881356,,87,0,0
2,95,214.62,2.259157895,,77,0,0
2,73,164.92,2.259178082,,62,0,0
2,161,360.43,2.238695652,-3.3,92,0,0
2,186,415.27,2.232634409,-5,42,0,0
2,63,142.35,2.25952381,,59,0,0
2,78,176.25,2.259615385,,54,0,0
2,64,144.64,2.26,,33,0,0
2,68,128.65,1.891911765,-25.07,66,0,0
2,76,166.84,2.195263158,-5,38,0,0
2,140,316.6,2.261428571,,102,0,0
2,164,370.89,2.26152439,,114,0,0
2,56,126.65,2.261607143,,51,0,0
2,60,135.74,2.262333333,,46,0,0
2,58,131.24,2.262758621,,34,0,0
2,92,204.46,2.222391304,,24,2,-1.87
2,102,230.85,2.263235294,,63,0,0
2,122,275.14,2.255245902,-1,76,0,0
2,161,364.46,2.263726708,,119,0,0
2,122,276.22,2.264098361,,60,0,0
2,134,300.6,2.243283582,-3,77,0,0
2,59,133.69,2.265932203,,43,0,0
2,98,222.08,2.266122449,,35,0,0
2,72,161.52,2.243333333,-1.65,36,0,0
2,136,308.23,2.266397059,,72,0,0
2,59,133.17,2.257118644,-0.55,49,0,0
2,158,358.23,2.267278481,,61,0,0
2,102,231.27,2.267352941,,64,0,0
2,78,176.86,2.267435897,,40,0,0
2,140,317.54,2.268142857,,88,0,0
2,73,165.58,2.268219178,,39,0,0
2,123,267.71,2.176504065,-11.29,99,0,0
2,139,315.35,2.268705036,,114,0,0
2,57,129.34,2.269122807,,39,0,0
2,144,326.87,2.269930556,,82,0,0
2,92,208.86,2.270217391,,35,0,0
2,77,174.81,2.27025974,,25,0,0
2,73,165.75,2.270547945,,50,0,0
2,155,352,2.270967742,,60,0,0
2,62,140.85,2.271774194,,42,0,0
2,100,227.19,2.2719,,50,0,0
2,70,159.08,2.272571429,,54,0,0
2,131,291.86,2.227938931,-1.85,85,2,-2
2,117,265.9,2.272649573,,17,0,0
2,160,360.99,2.2561875,-2.65,134,0,0
2,137,310.37,2.265474453,,105,1,-1
2,97,216.98,2.236907216,-2,24,2,-0.75
2,136,309.14,2.273088235,,136,0,0
2,86,195.51,2.273372093,,51,0,0
2,63,142.16,2.256507937,-1.1,49,0,0
2,114,259.24,2.274035088,,82,0,0
2,140,318.37,2.274071429,,109,0,0
2,106,240.13,2.265377358,-1,25,0,0
2,88,200.19,2.274886364,,54,0,0
2,65,146.89,2.259846154,-1,48,0,0
2,78,172.49,2.211410256,-5,53,0,0
2,82,186.61,2.275731707,,15,0,0
2,164,373.27,2.276036585,,82,0,0
2,118,268.63,2.276525424,,95,0,0
2,59,134.34,2.276949153,,36,0,0
2,58,131.57,2.268448276,-0.5,47,0,0
2,84,191.33,2.277738095,,66,0,0
2,105,237.81,2.264857143,,94,1,-1.4
2,57,128.86,2.260701754,-1,51,0,0
2,60,136.74,2.279,,51,0,0
2,79,179.71,2.274810127,-0.35,67,0,0
2,82,185.97,2.267926829,-1,36,0,0
2,69,157.33,2.280144928,,19,0,0
2,85,193.82,2.280235294,,63,0,0
2,84,190.9,2.272619048,-0.65,37,0,0
2,132,298.92,2.264545455,-2.1,30,0,0
2,66,150.55,2.281060606,,39,0,0
2,106,241.3,2.276415094,-0.5,90,0,0
2,153,348.52,2.277908497,-0.5,71,0,0
2,98,222.58,2.27122449,-1,60,0,0
2,77,175.69,2.281688312,,26,0,0
2,63,141.27,2.242380952,-2.5,12,0,0
2,66,150.64,2.282424242,,27,0,0
2,179,408.63,2.282849162,,100,0,0
2,62,141.04,2.27483871,-0.5,38,0,0
2,94,214.74,2.284468085,,80,0,0
2,151,336.52,2.228609272,-0.75,33,5,-1.55
2,173,377.27,2.180751445,-8.5,101,1,-9.56
2,129,276.59,2.144108527,,30,4,-4.56
2,107,242.12,2.262803738,-2.5,35,0,0
2,70,160.04,2.286285714,,69,0,0
2,162,279.02,1.722345679,-8,154,8,-10.42
2,102,233.21,2.286372549,,52,0,0
2,154,346.2,2.248051948,-6,112,0,0
2,96,219.58,2.287291667,,22,0,0
2,157,332.28,2.116433121,-0.4,60,4,-6.63
2,91,208.26,2.288571429,,56,0,0
2,164,375.34,2.288658537,,54,0,0
2,63,144.21,2.289047619,,19,0,0
2,83,190.04,2.289638554,,29,0,0
2,110,248.83,2.262090909,-3.05,53,0,0
2,75,169.25,2.256666667,-2.5,26,0,0
2,57,130.54,2.290175439,,39,0,0
2,57,130.6,2.29122807,,33,0,0
2,95,214.94,2.262526316,-2.75,38,0,0
2,170,389.56,2.291529412,,121,0,0
2,124,282.69,2.279758065,,107,3,-0.49
2,65,148.97,2.291846154,,47,0,0
2,88,201.7,2.292045455,,63,0,0
2,91,206.6,2.27032967,-2,34,0,0
2,55,126.09,2.292545455,,49,0,0
2,56,128.44,2.293571429,,40,0,0
2,115,261.28,2.272,-2.5,53,0,0
2,171,392.28,2.294035088,,44,0,0
2,141,321.63,2.28106383,-1.85,112,0,0
2,78,179,2.294871795,,60,0,0
2,101,226.29,2.24049505,-5.5,56,0,0
2,74,168.03,2.270675676,-1.8,54,0,0
2,104,236.23,2.271442308,-2.45,55,0,0
2,97,219.49,2.262783505,-3.19,73,0,0
2,62,142.37,2.296290323,,24,0,0
2,63,144.71,2.296984127,,46,0,0
2,144,330.83,2.297430556,,81,0,0
2,80,182.13,2.276625,-1.7,46,0,0
2,70,160.87,2.298142857,,45,0,0
2,143,328.66,2.298321678,,120,0,0
2,119,259.41,2.179915966,-3.9,71,4,-2.55
2,59,135.63,2.298813559,,47,0,0
2,73,167.86,2.299452055,,15,0,0
2,99,225.96,2.282424242,-1.7,67,0,0
2,66,151.79,2.299848485,,60,0,0
2,59,135.72,2.300338983,,31,0,0
2,63,144.94,2.300634921,,46,0,0
2,100,230.09,2.3009,,87,0,0
2,146,331.92,2.273424658,-4.05,107,0,0
2,112,257.77,2.301517857,,79,0,0
2,92,211.74,2.301521739,,73,0,0
2,83,191.03,2.301566265,,19,0,0
2,91,209.46,2.301758242,,81,0,0
2,174,400.52,2.30183908,,73,0,0
2,142,325.96,2.295492958,-1,91,0,0
2,160,368.58,2.303625,,98,0,0
2,57,131.33,2.304035088,,32,0,0
2,64,146.98,2.2965625,-0.5,44,0,0
2,137,315.74,2.304671533,,69,0,0
2,80,184.42,2.30525,,49,0,0
2,120,276.63,2.30525,,98,0,0
2,102,235.18,2.305686275,,32,0,0
2,58,132.73,2.288448276,,24,1,-1
2,118,272.11,2.306016949,,91,0,0
2,76,175.29,2.306447368,,46,0,0
2,141,324.47,2.301205674,,60,1,-1
2,91,210.11,2.308901099,,55,0,0
2,127,292.88,2.306141732,-0.4,103,0,0
2,116,267.93,2.309741379,,47,0,0
2,55,127.04,2.309818182,,47,0,0
2,129,293.16,2.27255814,-4.82,67,0,0
2,82,189.47,2.310609756,,32,0,0
2,66,152.52,2.310909091,,41,0,0
2,77,177.05,2.299350649,-0.9,54,0,0
2,60,138.68,2.311333333,,38,0,0
2,91,208.77,2.294175824,-1.6,56,0,0
2,59,136.42,2.31220339,,38,0,0
2,74,171.13,2.312567568,,41,0,0
2,93,212.57,2.285698925,-2.5,20,0,0
2,62,142.89,2.304677419,-0.5,30,0,0
2,108,230.47,2.133981481,-5.85,96,4,-3.37
2,86,198.92,2.313023256,,39,0,0
2,164,378.12,2.305609756,-1.25,50,0,0
2,111,238.86,2.151891892,-6,66,3,-3.98
2,164,378.12,2.305609756,,113,1,-1.31
2,58,133.73,2.305689655,-0.5,53,0,0
2,160,367.69,2.2980625,-2.6,102,0,0
2,59,136.55,2.31440678,,35,0,0
2,113,250.66,2.218230088,-10.89,107,0,0
2,135,312.51,2.314888889,,46,0,0
2,128,292.76,2.2871875,-1,37,1,-2.55
2,66,152.81,2.31530303,,29,0,0
2,73,169.02,2.315342466,,47,0,0
2,69,159.77,2.315507246,,51,0,0
2,135,310.11,2.297111111,-2.5,67,0,0
2,138,318.06,2.304782609,-1.5,77,0,0
2,61,137.27,2.250327869,-4,27,0,0
2,70,160.15,2.287857143,-2,63,0,0
2,57,131.07,2.299473684,-0.99,43,0,0
2,109,249.21,2.286330275,-3.4,43,0,0
2,84,194.71,2.31797619,,77,0,0
2,176,401.12,2.279090909,-2.5,98,2,-2.27
2,61,129.52,2.123278689,-11.98,27,0,0
2,170,394.36,2.319764706,,95,0,0
2,79,182.77,2.313544304,-0.55,52,0,0
2,92,213.49,2.320543478,,47,0,0
2,115,266.18,2.314608696,-0.7,109,0,0
2,81,188,2.320987654,,38,0,0
2,73,169.44,2.32109589,,47,0,0
2,86,197.12,2.292093023,-2.5,13,0,0
2,79,172,2.17721519,-4.99,61,3,-2.13
2,119,276.24,2.321344538,,81,0,0
2,59,136.22,2.308813559,-0.75,38,0,0
2,105,227.29,2.164666667,,49,4,-4.14
2,96,199.22,2.075208333,-23.75,72,0,0
2,119,275.17,2.312352941,-1.25,72,0,0
2,59,137.05,2.322881356,,46,0,0
2,89,205.71,2.311348315,-1.05,63,0,0
2,93,216.11,2.323763441,,37,0,0
2,67,155.7,2.323880597,,25,0,0
2,138,320.71,2.323985507,,99,0,0
2,102,236.06,2.314313725,-1,58,0,0
2,150,348.66,2.3244,,87,0,0
2,158,362.49,2.294240506,-1.29,93,2,-1.75
2,56,130.18,2.324642857,,33,0,0
2,218,351.07,1.610412844,-17.1,185,9,-15.41
2,86,200.03,2.325930233,,62,0,0
2,173,307.21,1.775780347,-4.4,64,8,-11.35
2,65,151.22,2.326461538,,60,0,0
2,58,132.07,2.277068966,-3,40,0,0
2,132,302.42,2.291060606,-5,56,0,0
2,59,137.41,2.328983051,,48,0,0
2,120,272.04,2.267,-7.5,34,0,0
2,123,286.03,2.325447154,-0.55,61,0,0
2,132,302.94,2.295,-0.75,120,2,-2
2,62,140.63,2.268225806,-3.9,62,0,0
2,80,184.03,2.300375,-2.5,37,0,0
2,99,230.86,2.331919192,,69,0,0
2,64,149.27,2.33234375,,34,0,0
2,124,289.32,2.333225806,,84,0,0
2,115,268.37,2.333652174,,24,0,0
2,111,256.7,2.312612613,-2.5,31,0,0
2,71,157.56,2.21915493,-8.25,58,0,0
2,66,154.15,2.335606061,,50,0,0
2,154,359.87,2.336818182,,110,0,0
2,146,341.18,2.336849315,,113,0,0
2,67,156.59,2.337164179,,50,0,0
2,61,142.6,2.337704918,,24,0,0
2,69,161.11,2.334927536,-0.25,42,0,0
2,74,173.06,2.338648649,,31,0,0
2,83,194.12,2.338795181,,7,0,0
2,137,320.42,2.338832117,,71,0,0
2,147,343.83,2.338979592,,85,0,0
2,149,348.53,2.339127517,,71,0,0
2,65,152.1,2.34,,18,0,0
2,61,142.76,2.340327869,,42,0,0
2,109,255.14,2.340733945,,38,0,0
2,57,133.43,2.340877193,,45,0,0
2,62,145.16,2.341290323,,54,0,0
2,56,128.13,2.288035714,-3,54,0,0
2,59,138.16,2.341694915,,45,0,0
2,89,208.44,2.342022472,,75,0,0
2,97,227.19,2.342164948,,45,0,0
2,139,325.6,2.342446043,,57,0,0
2,79,184.51,2.33556962,-0.55,65,0,0
2,97,225.44,2.324123711,-1.8,73,0,0
2,78,182.73,2.342692308,,43,0,0
2,55,127.86,2.324727273,-1,45,0,0
2,64,145.92,2.28,-4.05,34,0,0
2,78,182.26,2.336666667,-0.55,71,0,0
2,164,383.37,2.337621951,-1,120,0,0
2,109,255.48,2.343853211,,69,0,0
2,124,290.65,2.343951613,,97,0,0
2,57,133.65,2.344736842,,33,0,0
2,135,316.58,2.345037037,,71,0,0
2,113,264.01,2.336371681,-1,57,0,0
2,114,262.37,2.301491228,-5,77,0,0
2,83,181.04,2.181204819,-10.34,72,1,-3.3
2,100,234.57,2.3457,,56,0,0
2,73,171.32,2.346849315,,58,0,0
2,158,370.83,2.347025316,,115,0,0
2,77,170.58,2.215324675,-8.15,41,2,-1
2,103,241.91,2.348640777,,43,0,0
2,126,295.99,2.349126984,,92,0,0
2,98,230.23,2.349285714,,54,0,0
2,57,131.42,2.305614035,-2.5,31,0,0
2,78,178.54,2.288974359,-0.75,44,1,-3.99
2,62,145.7,2.35,,30,0,0
2,112,263.23,2.350267857,,31,0,0
2,111,260.91,2.350540541,,79,0,0
2,77,181.02,2.350909091,,56,0,0
2,92,210.44,2.287391304,-2.25,82,2,-1.8
2,106,246.73,2.327641509,-2.5,43,0,0
2,77,180.2,2.34025974,-0.85,46,1,0
2,92,216.4,2.352173913,,65,0,0
2,62,142.22,2.293870968,-3.65,48,0,0
2,129,301.14,2.334418605,-2.5,88,0,0
2,91,214.23,2.354175824,,71,0,0
2,97,228.36,2.354226804,,61,0,0
2,86,202.47,2.354302326,,43,0,0
2,155,364.68,2.352774194,-0.35,30,0,0
2,62,144.37,2.328548387,-1.65,32,0,0
2,167,393.38,2.355568862,,89,0,0
2,70,164.9,2.355714286,,67,0,0
2,164,383.68,2.339512195,-2.5,64,1,-0.19
2,71,167.3,2.356338028,,51,0,0
2,84,197.94,2.356428571,,84,0,0
2,164,384.32,2.343414634,-2.2,102,0,0
2,83,193.17,2.327349398,-2.5,55,0,0
